year,quarter,market,internal_class,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing
2018,Q4,Downtown Chicago,O,72453617,12415735,0.171361148,36.54875296,41.06661692,NA,NA,NA,NA,NA,NA,NA,NA,939933
2018,Q4,Houston,A,114154896,31274095,0.273961925,33.81108515,28.62983173,NA,NA,NA,NA,NA,NA,NA,NA,3475800
2018,Q4,Houston,O,78051358,18831220,0.241355168,20.31293246,28.62983173,NA,NA,NA,NA,NA,NA,NA,NA,948224
2018,Q4,Los Angeles,A,144721671,24918510,0.172182299,41.50180313,38.75857565,NA,NA,NA,NA,NA,NA,NA,NA,3679718
2018,Q4,Los Angeles,O,69187474,13610560,0.196720002,32.66762055,38.75857565,NA,NA,NA,NA,NA,NA,NA,NA,732414
2018,Q4,Nashville,A,21176858,3109874,0.146852475,30.44681986,28.51328713,NA,NA,NA,NA,NA,NA,NA,NA,317262
2018,Q4,Nashville,O,22248695,2424547,0.108974796,25.97936976,28.51328713,NA,NA,NA,NA,NA,NA,NA,NA,255516
2018,Q4,Manhattan,A,246759127,28690887,0.116270824,86.49843648,77.40811251,NA,NA,NA,NA,NA,NA,NA,NA,6598763
2018,Q4,Manhattan,O,199870492,18953645,0.094829631,61.44464901,77.40811251,NA,NA,NA,NA,NA,NA,NA,NA,5143430
2018,Q4,Northern New Jersey,A,112430880,28402335,0.25262041,28.17378802,27.39746231,NA,NA,NA,NA,NA,NA,NA,NA,1569832
2018,Q4,Northern New Jersey,O,33439279,7006269,0.209522131,24.86374114,27.39746231,NA,NA,NA,NA,NA,NA,NA,NA,134898
2018,Q4,Northern Virginia,A,98785668,22201031,0.224739392,34.39632006,32.60308464,NA,NA,NA,NA,NA,NA,NA,NA,2807514
2018,Q4,Northern Virginia,O,50820827,10497779,0.206564506,28.92097295,32.60308464,NA,NA,NA,NA,NA,NA,NA,NA,585942
2018,Q4,Orange County (CA),A,43736999,9415407,0.215273275,39.53593361,36.0884151,NA,NA,NA,NA,NA,NA,NA,NA,1214188
2018,Q4,Orange County (CA),O,40659788,6195734,0.152379889,30.71839522,36.0884151,NA,NA,NA,NA,NA,NA,NA,NA,946072
2018,Q4,Philadelphia,A,85439454,14724955,0.172343739,29.13869266,27.97791094,NA,NA,NA,NA,NA,NA,NA,NA,1542595
2018,Q4,Philadelphia,O,45393669,8585402,0.189132145,26.29471116,27.97791094,NA,NA,NA,NA,NA,NA,NA,NA,401085
2018,Q4,Phoenix,A,46080465,9222383,0.2001365,30.95614376,27.36170777,NA,NA,NA,NA,NA,NA,NA,NA,750315
2018,Q4,Phoenix,O,55671065,10704781,0.192444958,24.1160769,27.36170777,NA,NA,NA,NA,NA,NA,NA,NA,686917
2018,Q4,Raleigh-Durham,A,33350855,3983264,0.119435139,26.24941258,24.45488519,NA,NA,NA,NA,NA,NA,NA,NA,488228
2018,Q4,Raleigh-Durham,O,20154116,2813506,0.139599574,22.24675357,24.45488519,NA,NA,NA,NA,NA,NA,NA,NA,92734
2018,Q4,Salt Lake City,A,20101852,1846591,0.091861735,27.72855977,24.2130177,NA,NA,NA,NA,NA,NA,NA,NA,67871
2018,Q4,Salt Lake City,O,24556347,2228960,0.090769201,21.57436872,24.2130177,NA,NA,NA,NA,NA,NA,NA,NA,450226
2018,Q4,San Diego,A,30551450,5533731,0.181128261,38.08688114,32.97323405,NA,NA,NA,NA,NA,NA,NA,NA,601367
2018,Q4,San Diego,O,33324242,5319533,0.159629527,28.47629302,32.97323405,NA,NA,NA,NA,NA,NA,NA,NA,475646
2018,Q4,San Francisco,A,46800865,3901167,0.083356729,75.9168806,72.75165968,NA,NA,NA,NA,NA,NA,NA,NA,1330761
2018,Q4,San Francisco,O,29997219,2182528,0.072757678,66.34430282,72.75165968,NA,NA,NA,NA,NA,NA,NA,NA,1138769
2018,Q4,Seattle,A,60100882,7413798,0.123355894,47.44704946,37.7187754,NA,NA,NA,NA,NA,NA,NA,NA,1493062
2018,Q4,Seattle,O,51977566,6844673,0.131685139,28.56635057,37.7187754,NA,NA,NA,NA,NA,NA,NA,NA,1111045
2018,Q4,South Bay,A,31966549,5361942,0.167736029,55.28778318,51.28456924,NA,NA,NA,NA,NA,NA,NA,NA,1023293
2018,Q4,South Bay,O,50587318,6016222,0.118927475,48.26426032,51.28456924,NA,NA,NA,NA,NA,NA,NA,NA,777975
2018,Q4,South Florida,A,51924594,9297579,0.179059253,38.66944632,34.00422467,NA,NA,NA,NA,NA,NA,NA,NA,707773
2018,Q4,South Florida,O,51137809,8545591,0.167109056,28.8353675,34.00422467,NA,NA,NA,NA,NA,NA,NA,NA,778162
2018,Q4,Suburban Maryland,A,38865409,9212608,0.237038751,28.11543032,27.32784107,NA,NA,NA,NA,NA,NA,NA,NA,401099
2018,Q4,Suburban Maryland,O,21724704,3566539,0.16416974,25.63943178,27.32784107,NA,NA,NA,NA,NA,NA,NA,NA,253184
2018,Q4,Tampa,A,22886282,2553306,0.11156491,29.37702021,24.16003562,NA,NA,NA,NA,NA,NA,NA,NA,519281
2018,Q4,Tampa,O,28107216,4537166,0.161423529,21.26631259,24.16003562,NA,NA,NA,NA,NA,NA,NA,NA,490628
2018,Q4,US National,A,2014121813,358504030,0.177995207,38.91045455,34.66829134,NA,NA,NA,NA,NA,NA,NA,NA,42665006
2018,Q4,US National,O,1539207482,251917544,0.163695164,28.84672148,34.66829134,NA,NA,NA,NA,NA,NA,NA,NA,22702890
2018,Q4,Washington DC,A,78436519,11195587,0.142734368,57.36140258,53.73095255,NA,NA,NA,NA,NA,NA,NA,NA,2150001
2018,Q4,Washington DC,O,46711429,8038982,0.172098824,49.42922526,53.73095255,NA,NA,NA,NA,NA,NA,NA,NA,541427
2019,Q1,Atlanta,A,103783385,21115998,0.203462221,30.04447392,26.65220009,18625950,0.1095,30.433347,26.925077,2490048,0.0146,24.534387,22.546657,2284138
2019,Q1,Atlanta,O,66290064,12085998,0.182319902,20.38519581,26.65220009,11135117,0.0655,20.481839,26.925077,950881,0.0056,19.013882,22.546657,877328
2019,Q1,Austin,A,38276350,4087849,0.106798297,40.59312192,36.01022389,3049790,0.0461,42.619435,37.608619,1038059,0.0157,32.180363,29.095115,2015649
2019,Q1,Austin,O,27947525,3214837,0.115818438,30.21428722,36.01022389,2684926,0.0405,31.299961,37.608619,529911,0.008,24.9329,29.095115,662691
2019,Q1,Baltimore,A,41915202,7386483,0.17622444,26.29337377,23.8385939,6858592,0.0833,26.390166,23.901592,527891,0.0064,25.167757,23.045405,568410
2019,Q1,Baltimore,O,40390703,5966268,0.147713893,20.54788698,23.8385939,5715274,0.0694,20.593518,23.901592,250994,0.003,19.812714,23.045405,333096
2019,Q1,Boston,A,134931259,17618013,0.130570285,40.09777346,29.9110671,14555051,0.058,39.616733,29.056201,3062962,0.0122,28.525612,26.273218,2054850
2019,Q1,Boston,O,116181082,14328013,0.123324837,19.06750266,29.9110671,13176365,0.0525,18.87741,29.056201,1151648,0.0046,20.941226,26.273218,1219157
2019,Q1,Charlotte,A,37360746,5181042,0.138676085,30.69028912,27.78545354,4697392,0.0721,30.878582,28.413416,483650,0.0074,27.274066,20.709316,871523
2019,Q1,Charlotte,O,27835480,3028884,0.108813787,22.55029329,27.78545354,2581791,0.0396,23.527688,28.413416,447093,0.0069,15.944484,20.709316,350261
2019,Q1,Chicago Suburbs,A,54043122,14913826,0.275961592,27.65722078,24.04795405,13360744,0.133,28.06719,24.327316,1553082,0.0155,18.503577,16.865199,806254
2019,Q1,Chicago Suburbs,O,46402863,12689128,0.273455713,19.98867667,24.04795405,11829028,0.1178,20.247415,24.327316,860100,0.0086,14.602179,16.865199,567383
2019,Q1,Dallas-Ft. Worth,A,121831325,28082361,0.230501975,26.348141,24.12165091,24492413,0.1193,26.98918,24.483276,3589948,0.0175,21.274919,20.91483,1864407
2019,Q1,Dallas-Ft. Worth,O,83525774,20864324,0.249795039,21.02149728,24.12165091,18653139,0.0908,21.085129,24.483276,2211185,0.0108,20.259704,20.91483,1295533
2019,Q1,Denver-Boulder,A,54054610,9151769,0.169305985,31.56575711,28.34684472,7525705,0.0676,31.894826,28.572257,1626064,0.0146,29.249549,26.136614,1197739
2019,Q1,Denver-Boulder,O,57339667,9615722,0.167697556,25.35634481,28.34684472,8544215,0.0767,25.580551,28.572257,1071507,0.0096,21.989091,26.136614,838863
2019,Q1,Detroit,A,34423167,6468782,0.187919432,22.87165006,20.13709859,5571063,0.0682,22.92655,19.990075,897719,0.011,22.297615,19.935551,330192
2019,Q1,Detroit,O,47272239,9923190,0.209915803,17.94460892,20.13709859,9324971,0.1141,18.009119,19.990075,598219,0.0073,17.032324,19.935551,395577
2019,Q1,Downtown Chicago,A,69282348,9828841,0.141866453,46.35907317,41.21206305,NA,NA,NA,NA,NA,NA,NA,NA,2783208
2019,Q1,Downtown Chicago,O,72550855,12584812,0.173461939,36.9067246,41.21206305,NA,NA,NA,NA,NA,NA,NA,NA,1136938
2019,Q1,Houston,A,114154896,30940100,0.271036119,34.00947012,28.86044414,25701259,0.1337,35.201122,29.477459,5238841,0.0273,22.362592,21.462508,2075406
2019,Q1,Houston,O,78051358,18907642,0.24233465,20.39007264,28.86044414,17989257,0.0936,20.590089,29.477459,918385,0.0048,15.696653,21.462508,924674
2019,Q1,Los Angeles,A,145161984,24327250,0.167586921,41.3381568,38.9477653,21331331,0.0996,42.208543,39.550654,2995919,0.014,35.49542,34.392686,3506703
2019,Q1,Los Angeles,O,69091917,13107823,0.189715723,34.61118866,38.9477653,12005296,0.056,34.664926,39.550654,1102527,0.0051,31.486981,34.392686,1125497
2019,Q1,Nashville,A,21176858,3054504,0.144237828,30.28622008,28.31703141,2403895,0.0554,30.84312,28.890301,650609,0.015,24.36169,23.717317,382715
2019,Q1,Nashville,O,22248695,2335085,0.104953796,25.65780677,28.31703141,2076429,0.0478,26.112037,28.890301,258656,0.006,23.209509,23.717317,235930
2019,Q1,Manhattan,A,247474127,28379040,0.114674776,87.44439491,77.80643255,22724341,0.0508,91.083837,80.505624,5654699,0.0126,61.429178,59.319707,5136768
2019,Q1,Manhattan,O,200026077,19068529,0.095330215,61.49322096,77.80643255,14984686,0.0335,62.291501,80.505624,4083843,0.0091,55.958021,59.319707,3615343
2019,Q1,Northern New Jersey,A,112387880,27893640,0.248190819,29.65220652,28.56775941,23531270,0.1615,29.654728,28.552714,4362370,0.0299,29.385662,28.626924,1414440
2019,Q1,Northern New Jersey,O,33272191,6516782,0.195862725,24.12238757,28.56775941,6215429,0.0427,24.195821,28.552714,301353,0.0021,21.908761,28.626924,444391
2019,Q1,Northern Virginia,A,99352734,22845152,0.229939842,34.9627681,33.19827171,20715885,0.1379,35.66384,33.684421,2129267,0.0142,28.371815,27.727045,1689517
2019,Q1,Northern Virginia,O,50820827,10196510,0.200636444,29.24955973,33.19827171,9537042,0.0635,29.478161,33.684421,659468,0.0044,24.953015,27.727045,738724
2019,Q1,Orange County (CA),A,44186205,9118481,0.206364882,39.24257996,35.49081114,7811917,0.092,40.377187,36.441847,1306564,0.0154,33.604123,30.600427,725952
2019,Q1,Orange County (CA),O,40699406,6487632,0.159403604,30.39069102,35.49081114,5596797,0.0659,31.160294,36.441847,890835,0.0105,26.124186,30.600427,765821
2019,Q1,Philadelphia,A,85439454,14574906,0.170587537,29.31696736,27.91371549,12371657,0.0946,29.607595,28.082373,2203249,0.0168,23.924978,23.415248,1018009
2019,Q1,Philadelphia,O,45393669,8680659,0.19123061,25.92396788,27.91371549,7926762,0.0606,26.090634,28.082373,753897,0.0058,22.797744,23.415248,749912
2019,Q1,Phoenix,A,46830789,8860390,0.189200101,31.20706056,27.14506788,7725833,0.0751,31.458461,27.238099,1134557,0.011,28.778636,24.967202,839180
2019,Q1,Phoenix,O,55988187,11015797,0.196913626,23.71832908,27.14506788,10350771,0.1007,23.853817,27.238099,665026,0.0065,20.090617,24.967202,550756
2019,Q1,Raleigh-Durham,A,33374855,4440595,0.133052114,27.27831847,25.21115884,3777190,0.0706,27.315844,25.223802,663405,0.0124,23.293684,22.554162,529772
2019,Q1,Raleigh-Durham,O,20154116,2677199,0.13283634,22.06740153,25.21115884,2486473,0.0465,22.095546,25.223802,190726,0.0036,18.808666,22.554162,404864
2019,Q1,Salt Lake City,A,20101852,1782779,0.088687301,27.63453899,23.81611231,1544029,0.0346,28.634975,24.055896,238750,0.0053,21.805162,21.06881,225110
2019,Q1,Salt Lake City,O,24556347,2306836,0.09394052,21.10734999,23.81611231,2094951,0.0469,21.072443,24.055896,211885,0.0047,20.147045,21.06881,204645
2019,Q1,San Diego,A,30551450,5276702,0.172715272,38.47132671,34.53301075,4582148,0.0717,39.140507,35.246258,694554,0.0109,32.069431,29.09316,679839
2019,Q1,San Diego,O,33324242,5328283,0.159892099,30.81554647,34.53301075,4551885,0.0713,31.394388,35.246258,776398,0.0122,27.13832,29.09316,357977
2019,Q1,San Francisco,A,47068865,3645972,0.077460376,77.64272361,75.01445515,2716036,0.0352,79.089857,75.807371,929936,0.0121,71.298989,71.846878,1959301
2019,Q1,San Francisco,O,30075338,2276657,0.075698468,69.99277924,75.01445515,1678875,0.0218,68.936416,75.807371,597782,0.0077,72.731851,71.846878,707429
2019,Q1,Seattle,A,60747381,7121956,0.117238898,46.27454785,37.80678967,5958218,0.0529,46.938154,38.2549,1163738,0.0103,40.870563,34.635552,1000872
2019,Q1,Seattle,O,51974773,7000444,0.134689266,28.7737333,37.80678967,6052764,0.0537,28.622336,38.2549,947680,0.0084,29.639093,34.635552,720846
2019,Q1,South Bay,A,33609818,4903303,0.145889008,56.56961979,53.00815556,2812049,0.0333,61.328463,53.905264,2091254,0.0248,50.096724,50.714696,1176751
2019,Q1,South Bay,O,50743623,6037657,0.118983562,50.20586763,53.00815556,4771939,0.0566,49.854438,53.905264,1265718,0.015,51.933499,50.714696,549638
2019,Q1,South Florida,A,51924594,9040750,0.174113061,38.45951318,33.98281258,7733975,0.075,39.300256,34.354647,1306775,0.0127,30.258714,28.766267,852475
2019,Q1,South Florida,O,51137809,8288581,0.162083225,28.9510718,33.98281258,7570366,0.0735,29.116638,34.354647,718215,0.007,25.018499,28.766267,647374
2019,Q1,Suburban Maryland,A,39440176,8831204,0.22391391,28.92009882,27.95911306,7778795,0.1272,29.218414,28.167745,1052409,0.0172,24.465195,24.679507,762150
2019,Q1,Suburban Maryland,O,21724704,3849929,0.177214336,25.73315385,27.95911306,3587527,0.0587,25.958641,28.167745,262402,0.0043,25.217648,24.679507,231904
2019,Q1,Tampa,A,22886282,2840470,0.124112339,30.9463964,24.91607109,2329872,0.0457,31.410881,25.187369,510598,0.01,23.760098,20.982015,492660
2019,Q1,Tampa,O,28107216,4472578,0.159125614,21.13027645,24.91607109,4118652,0.0808,21.254391,25.187369,353926,0.0069,19.399239,20.982015,579947
2019,Q1,US National,A,2025236351,352930753,0.174266452,38.75698002,34.70702495,NA,NA,NA,NA,NA,NA,NA,NA,40875857
2019,Q1,US National,O,1538284998,250550889,0.162904766,29.09912946,34.70702495,NA,NA,NA,NA,NA,NA,NA,NA,21738284
2019,Q1,Washington DC,A,79464637,11218595,0.141177201,58.49251187,54.70409461,NA,NA,NA,NA,NA,NA,NA,NA,1631867
2019,Q1,Washington DC,O,45158251,7695090,0.170402747,50.01108331,54.70409461,NA,NA,NA,NA,NA,NA,NA,NA,505785
2019,Q2,Atlanta,A,103866928,20867317,0.200904344,29.94454631,26.90542572,18391134,0.108,30.525283,27.272135,2476183,0.0145,23.278305,22.134262,1532604
2019,Q2,Atlanta,O,66344064,11343275,0.170976487,20.72274351,26.90542572,10504355,0.0617,20.820071,27.272135,838920,0.0049,19.200807,22.134262,687805
2019,Q2,Austin,A,38276350,3751832,0.098019587,41.40487814,36.2009203,2831929,0.0428,43.150326,37.50936,919903,0.0139,33.967519,30.130918,1194099
2019,Q2,Austin,O,27947525,3295636,0.11872932,30.71479506,36.2009203,2737010,0.0413,31.672212,37.50936,558626,0.0084,25.506284,30.130918,487384
2019,Q2,Baltimore,A,41915202,7204407,0.171880527,26.52637225,23.92868563,6565679,0.0798,26.515443,23.898512,638728,0.0078,26.796712,24.529739,419460
2019,Q2,Baltimore,O,40390703,6092270,0.150833473,20.30539944,23.92868563,5885356,0.0715,20.366937,23.898512,206914,0.0025,18.868043,24.529739,227114
2019,Q2,Boston,A,135145149,18038525,0.133475194,42.10934722,34.32517867,14333594,0.057,41.173678,32.87633,3704931,0.0147,42.804836,39.755551,2986422
2019,Q2,Boston,O,116276482,14248686,0.122541427,23.0134598,34.32517867,13181854,0.0524,22.985434,32.87633,1066832,0.0042,21.632875,39.755551,988837
2019,Q2,Charlotte,A,37398747,4768532,0.127505127,31.3941001,28.14550571,4321826,0.0663,31.590407,28.435415,446706,0.0068,27.782789,24.477567,2279759
2019,Q2,Charlotte,O,27835480,2971476,0.106751383,23.09886776,28.14550571,2635641,0.0404,23.229555,28.435415,335835,0.0051,21.934232,24.477567,147074
2019,Q2,Chicago Suburbs,A,52799639,13766770,0.260736063,27.47380582,23.77020585,11830166,0.1193,27.963386,24.04943,1936604,0.0195,19.380758,17.731739,907751
2019,Q2,Chicago Suburbs,O,46402863,12329988,0.265716105,19.70443823,23.77020585,11496711,0.1159,19.945645,24.04943,833277,0.0084,14.786079,17.731739,593798
2019,Q2,Dallas-Ft. Worth,A,121831325,29532652,0.242406064,26.60701913,24.28270698,26253270,0.1278,27.19785,24.634453,3279382,0.016,21.278502,20.887315,2064234
2019,Q2,Dallas-Ft. Worth,O,83525774,20244675,0.242376383,21.10992084,24.28270698,18563715,0.0904,21.180739,24.634453,1680960,0.0082,20.262026,20.887315,1715219
2019,Q2,Denver-Boulder,A,54406531,9170494,0.168555021,31.65314761,27.99953521,7565026,0.0677,32.001211,28.185447,1605468,0.0144,29.391555,26.525725,1169075
2019,Q2,Denver-Boulder,O,57339667,9646431,0.168233119,24.41797599,27.99953521,8383132,0.075,24.634744,28.185447,1263299,0.0113,22.487515,26.525725,879067
2019,Q2,Detroit,A,34423167,6442755,0.187163343,22.83465861,20.24684715,5440825,0.0666,23.057036,20.221759,1001930,0.0123,20.85851,19.376747,212476
2019,Q2,Detroit,O,47272239,9845411,0.208270461,18.1719308,20.24684715,9402095,0.1151,18.299329,20.221759,443316,0.0054,16.601986,19.376747,281138
2019,Q2,Downtown Chicago,A,69582572,9731896,0.139861113,46.28533599,41.26472055,NA,NA,NA,NA,NA,NA,NA,NA,1601175
2019,Q2,Downtown Chicago,O,73248307,13349598,0.182251284,37.17371014,41.26472055,NA,NA,NA,NA,NA,NA,NA,NA,1511295
2019,Q2,Houston,A,114154896,31422614,0.275262955,33.20153086,28.43568906,25698391,0.1337,34.345607,28.972157,5724223,0.0298,23.915947,22.974909,2368459
2019,Q2,Houston,O,78051358,18888576,0.242090286,20.63446054,28.43568906,18073026,0.094,20.840033,28.972157,815550,0.0042,15.846735,22.974909,1049916
2019,Q2,Los Angeles,A,145540870,24064419,0.165344752,43.90007675,40.87776312,20869068,0.097,44.646976,41.460378,3195351,0.0148,37.035802,35.438478,3669979
2019,Q2,Los Angeles,O,69712027,13052839,0.187239413,34.98674879,40.87776312,12028251,0.0559,35.366303,41.460378,1024588,0.0048,29.084912,35.438478,1673825
2019,Q2,Nashville,A,21176858,3239985,0.152996493,32.00913991,29.3633667,2620418,0.0603,32.535589,29.903929,619567,0.0143,24.620091,24.096565,556031
2019,Q2,Nashville,O,22248695,2434912,0.109440666,25.92694625,29.3633667,2162797,0.0498,26.323182,29.903929,272115,0.0063,23.67853,24.096565,218857
2019,Q2,Manhattan,A,247656127,28877539,0.11660337,90.72201636,80.48323807,23135952,0.0517,95.183954,83.104269,5741587,0.0128,57.708533,57.587003,7781169
2019,Q2,Manhattan,O,200026077,18165113,0.090813724,61.4046508,80.48323807,14086664,0.0315,61.723811,83.104269,4078449,0.0091,57.206137,57.587003,3477494
2019,Q2,Northern New Jersey,A,112389052,27583817,0.24543153,29.69931311,28.65554757,22908736,0.1573,29.745474,28.665985,4675081,0.0321,29.112632,28.508059,1203461
2019,Q2,Northern New Jersey,O,33272191,5723088,0.172008149,23.56612939,28.65554757,5390008,0.037,23.622636,28.665985,333080,0.0023,21.881262,28.508059,268216
2019,Q2,Northern Virginia,A,99808997,21917539,0.219594823,36.19484002,34.06405943,19885391,0.132,36.735759,34.432424,2032148,0.0135,31.130498,30.011829,2047241
2019,Q2,Northern Virginia,O,50820827,9668985,0.190256349,29.20513283,34.06405943,9169755,0.0609,29.421762,34.432424,499230,0.0033,25.521706,30.011829,1268590
2019,Q2,Orange County (CA),A,44186205,9060495,0.205052572,39.82819826,36.2407531,7644493,0.0901,40.942203,37.093653,1416002,0.0167,34.195229,31.65917,1340932
2019,Q2,Orange County (CA),O,40699406,6062170,0.14894984,30.96753995,36.2407531,5224221,0.0615,31.568835,37.093653,837949,0.0099,27.263552,31.65917,1097731
2019,Q2,Philadelphia,A,85439454,14512127,0.169852759,29.46643841,28.04570177,12109183,0.0926,30.100849,28.329098,2402944,0.0184,25.443865,24.242128,1574637
2019,Q2,Philadelphia,O,45393669,8085258,0.178114221,25.49739759,28.04570177,7304579,0.0558,25.807489,28.329098,780679,0.006,20.169722,24.242128,335714
2019,Q2,Phoenix,A,46909615,8584378,0.182998262,31.31746009,27.39551813,7878449,0.0766,31.644648,27.561801,705929,0.0069,26.445236,23.972693,1150900
2019,Q2,Phoenix,O,55988187,10389845,0.185724379,24.04213494,27.39551813,9732121,0.0946,24.099982,27.561801,657724,0.0064,21.962823,23.972693,923654
2019,Q2,Raleigh-Durham,A,33524697,4461679,0.133086333,27.76176428,25.95176237,3878078,0.0722,27.494973,25.745364,583601,0.0109,31.070502,29.325358,735147
2019,Q2,Raleigh-Durham,O,20154116,2576694,0.127849517,22.94482158,25.95176237,2444433,0.0455,22.984289,25.745364,132261,0.0025,21.629039,29.325358,195745
2019,Q2,Salt Lake City,A,20281852,2108400,0.103955004,29.35979894,25.09350969,1795527,0.04,30.571958,25.499641,312873,0.007,22.271178,20.914767,244064
2019,Q2,Salt Lake City,O,24556347,2291990,0.093335951,21.4006753,25.09350969,2102298,0.0469,21.461505,25.499641,189692,0.0042,18.583774,20.914767,201989
2019,Q2,San Diego,A,30643491,5032300,0.164220845,38.81226206,35.11853157,4430362,0.0693,39.811416,35.875061,601938,0.0094,30.91568,30.803734,728137
2019,Q2,San Diego,O,33244483,5642059,0.169714145,31.87377272,35.11853157,4604496,0.0721,32.135232,35.875061,1037563,0.0162,30.743278,30.803734,375570
2019,Q2,San Francisco,A,47195402,3372467,0.071457533,85.17950015,79.24753593,2301910,0.0299,86.203986,79.492769,1070557,0.0139,83.670485,80.089159,1792394
2019,Q2,San Francisco,O,29852718,2327807,0.077976384,71.24246197,79.24753593,1788676,0.0232,70.835958,79.492769,539131,0.007,72.652084,80.089159,708225
2019,Q2,Seattle,A,60747381,6913905,0.113814042,45.93568059,37.94000439,5685464,0.0504,46.645537,38.490995,1228441,0.0109,40.585667,34.447098,2143476
2019,Q2,Seattle,O,51974773,6729388,0.12947412,28.79052301,37.94000439,5658082,0.0502,28.659607,38.490995,1071306,0.0095,29.435212,34.447098,655683
2019,Q2,South Bay,A,33892424,5117407,0.150989702,63.4544063,57.26898459,3460392,0.0409,68.667261,58.435523,1657015,0.0196,48.691106,51.875762,713726
2019,Q2,South Bay,O,50690473,5568912,0.109861117,51.89722404,57.26898459,4603517,0.0544,50.653691,58.435523,965395,0.0114,56.751648,51.875762,1330701
2019,Q2,South Florida,A,52962232,8806353,0.166276093,39.29473752,34.46763344,7704812,0.074,40.047169,34.97116,1101541,0.0106,30.263514,27.683014,1087404
2019,Q2,South Florida,O,51200215,7908317,0.154458668,29.17229923,34.46763344,7238773,0.0695,29.435353,34.97116,669544,0.0064,24.115192,27.683014,1061940
2019,Q2,Suburban Maryland,A,39440176,8803031,0.223199587,30.04103872,28.76889696,7758516,0.1268,30.138989,28.798262,1044515,0.0171,27.999438,27.396356,699506
2019,Q2,Suburban Maryland,O,21724704,3617263,0.166504593,25.72719508,28.76889696,3404738,0.0557,25.956918,28.798262,212525,0.0035,25.110051,27.396356,222979
2019,Q2,Tampa,A,22963818,3307252,0.144020128,30.22116965,25.22810429,2707956,0.053,30.845356,25.45782,599296,0.0117,26.288429,23.283073,372641
2019,Q2,Tampa,O,28107216,4666001,0.166007227,21.10029094,25.22810429,4074222,0.0798,21.281064,25.45782,591779,0.0116,19.013218,23.283073,276653
2019,Q2,US National,A,2027642856,351657362,0.173431609,39.46201093,35.2979183,NA,NA,NA,NA,NA,NA,NA,NA,46876546
2019,Q2,US National,O,1539321200,244775257,0.159042378,29.29612714,35.2979183,NA,NA,NA,NA,NA,NA,NA,NA,23779073
2019,Q2,Washington DC,A,79083699,11196475,0.141577533,59.17057282,55.25914767,9721725,0.0783,61.46161,56.933362,1474750,0.0119,43.224659,41.473519,2300187
2019,Q2,Washington DC,O,45020614,7608594,0.169002449,50.0252958,55.25914767,6850787,0.0552,51.133964,56.933362,757807,0.0061,38.371516,41.473519,916860
2019,Q3,Atlanta,A,104066928,21963230,0.211049086,30.3398923,27.22176212,19453309,0.1142,30.969823,27.672249,2509921,0.0147,22.826003,21.688145,2073324
2019,Q3,Atlanta,O,66344064,11485679,0.173122934,20.99067307,27.22176212,10537334,0.0618,21.112603,27.672249,948345,0.0056,19.43436,21.688145,561818
2019,Q3,Austin,A,38276350,5642815,0.147423017,41.2520092,37.43720638,4936896,0.0745,41.7544,38.289479,705919,0.0107,38.647045,32.677451,1072321
2019,Q3,Austin,O,27947525,3367040,0.121301737,33.53689807,37.43720638,2827387,0.0427,34.787374,38.289479,539653,0.0081,25.833092,32.677451,668291
2019,Q3,Baltimore,A,41915202,7271253,0.173475318,26.65264885,24.15110161,6551064,0.0796,26.678836,24.125738,720189,0.0088,26.470781,24.587087,506669
2019,Q3,Baltimore,O,40390703,5859428,0.14506873,20.5433598,24.15110161,5572344,0.0677,20.52293,24.125738,287084,0.0035,20.869075,24.587087,477369
